id,plate,date,price
7812,H480MM77,2023-07-17 00:00:00,40000
7813,B868OP93,2024-09-06 00:00:00,500000
7814,M007PA197,2022-03-25 00:00:00,100000
7815,M007PA197,2022-05-13 00:00:00,300000
7816,M007PA197,2022-06-24 00:00:00,450000
7817,T085OM797,2025-02-09 00:00:00,70000
7818,A921MO99,2025-01-18 21:00:00,1700000
7819,A921MO99,2025-02-08 16:04:17,1650000
7820,A921MO99,2025-02-10 20:26:45,1700000
7821,X112HH797,2024-07-01 00:00:00,35000
7822,H515KK797,2025-02-05 00:00:00,190000
7823,T222KM142,2024-04-05 00:00:00,170000
7824,C057BB550,2025-02-03 00:00:00,80000
7825,T666YT190,2022-08-09 18:16:16,1000000
7826,H411KK134,2024-08-10 00:00:00,50000
7827,E400YC790,2023-12-06 00:00:00,145000
7828,M674OM797,2024-11-24 00:00:00,70000
7829,E055HE125,2024-07-24 00:00:00,100000
7830,M454TK797,2025-01-19 00:00:00,30000
7831,P404AX977,2024-08-21 00:00:00,30000
7832,K888MM790,2024-09-05 00:00:00,500000
7833,K232BE97,2023-06-28 00:00:00,200000
7834,M001BA34,2022-10-18 00:00:00,300000
7835,Y119KK977,2024-11-11 00:00:00,350000
7836,K070HP777,2022-11-05 19:13:31,180000
7837,X100BK77,2024-12-24 17:07:00,400000
7838,T973EC977,2025-01-09 00:00:00,50000
7839,O434KP797,2023-06-18 00:00:00,150000
7840,H666EH77,2024-07-21 00:00:00,2500000
7841,O030XO197,2024-06-25 00:00:00,80000
7842,E303CM797,2024-12-25 00:00:00,80000
7843,P001PK39,2023-01-21 00:00:00,200000
7844,T699HA750,2023-09-24 00:00:00,50000
7845,H100AX550,2024-12-27 00:00:00,380000
7846,A867YE193,2024-04-16 00:00:00,200000
7847,M505BY716,2024-03-08 00:00:00,130000
7848,M471EP797,2022-04-28 00:00:00,30000
7849,K077MM123,2023-07-08 00:00:00,110000
7850,K400AK199,2024-02-11 00:00:00,1000000
7851,C505KH124,2025-01-18 00:00:00,200000
7852,M496YP77,2025-01-11 00:00:00,290000
7853,E449HH99,2024-04-03 11:09:06,400000
7854,Y900XO05,2024-06-20 00:00:00,550000
7855,C662AC12,2022-09-22 00:00:00,130000
7856,K007EK702,2023-02-27 00:00:00,200000
7857,A211AA78,2023-04-05 00:00:00,550000
7858,E626BX550,2025-02-09 00:00:00,60000
7859,Y505BX550,2025-01-27 00:00:00,120000
7860,A500CA777,2024-03-01 00:00:00,580000
7861,H707PB797,2024-05-08 17:31:57,150000
7862,H707PB797,2025-01-29 00:00:00,220000
7863,B777TH77,2022-10-20 14:59:23,1750000
7864,E464MA19,2023-07-14 00:00:00,45000
7865,M737HA797,2024-10-12 00:00:00,70000
7866,O295MO178,2022-02-11 00:00:00,50000
7867,A363KA125,2024-05-29 00:00:00,150000
7868,K444YK99,2023-11-28 00:00:00,600000
7869,E020MB77,2022-03-15 00:00:00,70000
7870,C001EP193,2023-02-28 00:00:00,430000
7871,P964CP797,2025-01-10 00:00:00,60000
7872,B055XB50,2025-01-21 00:00:00,250000
7873,H033YB33,2024-06-05 00:00:00,150000
7874,H800AY34,2023-09-24 00:00:00,300000
7875,P003CC790,2024-03-17 00:00:00,250000
7876,A173MP150,2025-02-11 00:00:00,900000
7877,Y595PM77,2024-05-13 00:00:00,115000
7878,C597CE797,2025-02-07 00:00:00,45000
7879,M999EK90,2025-02-03 00:00:00,700000
7880,O063YX05,2024-05-23 00:00:00,70000
7881,B033PA126,2024-06-21 00:00:00,100000
7882,X206XX150,2022-06-25 00:00:00,170000
7883,P070PT90,2024-11-09 00:00:00,80000
7884,P070PT90,2025-02-11 00:00:00,245000
7885,A799HH77,2025-01-12 00:00:00,200000
7886,C067PA797,2025-01-02 00:00:00,30000
7887,C067PA797,2025-02-08 00:00:00,70000
7888,E510EE777,2022-03-12 00:00:00,195000
7889,T959TY797,2025-01-29 00:00:00,100000
7890,H838TX790,2024-12-27 00:00:00,65000
7891,M911OO177,2023-04-22 00:00:00,350000
7892,T111TA97,2024-11-28 00:00:00,850000
7893,C252HC716,2023-12-13 00:00:00,60000
7894,C222OE750,2021-11-06 13:15:25,130000
7895,C222OE750,2022-04-13 09:24:35,120000
7896,H077HO14,2024-06-04 00:00:00,500000
7897,H030OX199,2025-02-11 00:00:00,135000
7898,O777TX78,2024-11-15 00:00:00,600000
7899,K747XO777,2024-07-22 00:00:00,530000
7900,B506TP797,2024-11-27 00:00:00,60000
7901,P385OA797,2025-01-16 00:00:00,30000
7902,M818HC797,2023-11-21 00:00:00,60000
7903,B595KP174,2024-07-23 00:00:00,950000
7904,K495KK197,2022-05-11 00:00:00,600000
7905,T900CO196,2024-05-16 00:00:00,150000
7906,O999OK18,2023-05-27 00:00:00,1500000
7907,C585TP750,2022-02-12 00:00:00,70000
7908,P832OP797,2025-01-16 00:00:00,30000
7909,X002EX190,2022-12-04 00:00:00,110000
7910,A262BM550,2024-12-25 00:00:00,50000
7911,A900YC199,2025-01-31 00:00:00,900000
7912,O372HA198,2023-10-19 00:00:00,50000
7913,C071KX77,2023-03-24 00:00:00,120000
7914,C888OO59,2024-10-09 00:00:00,888000
7915,X800TX797,2025-01-24 00:00:00,235000
7916,E007CP777,2023-09-25 00:00:00,750000
7917,X113TP797,2025-01-02 00:00:00,30000
7918,H666HO150,2021-02-17 21:21:56,90000
7919,H666HO150,2024-09-23 00:00:00,200000
7920,C555PP93,2023-10-15 00:00:00,320000
7921,C733AE550,2025-01-02 00:00:00,30000
7922,C733AE550,2025-01-31 00:00:00,60000
7923,O063OC99,2024-07-14 00:00:00,630000
7924,P043TE797,2025-02-06 00:00:00,50000
7925,B777AP178,2024-10-03 00:00:00,500000
7926,A044OK252,2024-05-30 00:00:00,85000
7927,O708HC797,2024-07-16 00:00:00,35000
7928,P882TE797,2024-09-19 00:00:00,100000
7929,T003OT750,2023-06-25 00:00:00,140000
7930,A224YP797,2025-02-11 00:00:00,99500
7931,M900XO799,2023-11-25 00:00:00,75000
7932,O098MM790,2025-02-04 00:00:00,45000
7933,C124CK24,2022-04-27 00:00:00,100000
7934,M008XK197,2025-01-26 00:00:00,270000
7935,C002CC55,2024-05-15 00:00:00,1700000
7936,C390XM39,2025-02-06 00:00:00,90000
7937,P077HC126,2025-01-22 00:00:00,75000
7938,K555YK134,2023-03-19 00:00:00,600000
7939,M789TA797,2024-12-01 00:00:00,50000
7940,M207KA977,2024-09-03 00:00:00,70000
7941,E777MY48,2024-03-19 00:00:00,400000
7942,P199HE797,2025-02-12 00:00:00,100000
7943,O017YC799,2025-02-05 00:00:00,140000
7944,Y629YY190,2022-07-29 00:00:00,100000
7945,E900HC790,2022-08-24 21:29:31,55000
7946,T116MP77,2025-02-12 00:00:00,1990000
7947,O444CK47,2025-01-24 00:00:00,280000
7948,E794KX774,2024-11-05 00:00:00,150000
7949,A077MB777,2024-09-04 00:00:00,550000
7950,C009HY116,2022-12-19 00:00:00,70000
7951,T484BY196,2024-08-14 00:00:00,500000
7952,C309CC38,2024-06-01 00:00:00,175000
7953,C309CC38,2024-06-27 00:00:00,220000
7954,K091KB977,2025-01-02 00:00:00,30000
7955,B780OP77,2022-07-01 00:00:00,250000
7956,B480OO48,2023-06-19 00:00:00,200000
7957,A777CO98,2024-03-09 00:00:00,400000
7958,E633OE797,2025-02-11 00:00:00,55000
7959,C139CC150,2025-02-09 00:00:00,350000
7960,K765HM797,2023-06-30 00:00:00,30000
7961,T669OK797,2024-10-27 00:00:00,30000
7962,C191KK797,2022-02-11 00:00:00,100000
7963,C762TM797,2025-01-02 00:00:00,30000
7964,E385BA977,2024-12-03 00:00:00,30000
7965,A171MA122,2024-01-19 00:00:00,120000
7966,A666AP790,2024-11-13 22:23:30,230000
7967,T004TM750,2025-02-03 00:00:00,170000
7968,B004YP93,2023-12-20 00:00:00,150000
7969,E491CP790,2022-12-12 00:00:00,25000
7970,X505XX197,2024-10-06 00:00:00,2100000
7971,P777YC57,2024-03-29 00:00:00,800000
7972,A079YO797,2025-01-20 00:00:00,40000
7973,T464TH797,2025-01-26 00:00:00,50000
7974,A171YH797,2025-02-12 00:00:00,120000
7975,C021AA550,2025-02-12 00:00:00,60000
7976,Y999YH177,2022-10-20 14:59:23,300000
7977,Y099ET34,2024-03-04 00:00:00,140000
7978,E199EE199,2025-02-12 00:00:00,6500000
7979,A355MM197,2021-07-07 18:11:57,150000
7980,K331YM161,2023-08-26 00:00:00,45000
7981,O052BK797,2024-12-24 00:00:00,45000
7982,C193AC193,2023-02-01 00:00:00,100000
7983,A851MO150,2024-11-22 00:00:00,550000
7984,K111MO54,2022-06-16 00:00:00,150000
7985,A628PP797,2025-02-06 00:00:00,30000
7986,A555XC197,2021-05-02 15:21:06,210000
7987,M747TB777,2022-05-20 00:00:00,500000
7988,K995EP193,2024-11-12 00:00:00,150000
7989,M331MM777,2023-05-18 00:00:00,1700000
7990,Y017TM797,2024-12-20 00:00:00,110000
7991,Y053BB799,2022-11-26 00:00:00,70000
7992,X100AC977,2023-02-13 13:19:44,175000
7993,X100AC977,2023-02-28 22:47:42,150000
7994,K008HP05,2024-10-09 00:00:00,300000
7995,B050BO197,2023-07-10 00:00:00,500000
7996,C111KC154,2024-12-26 00:00:00,1000000
7997,B800HB790,2023-05-06 00:00:00,60000
7998,X977MP152,2024-10-19 00:00:00,500000
7999,B422BB177,2022-10-14 00:00:00,100000
8000,B422BB177,2022-11-16 22:44:12,250000
8001,T555KO790,2023-04-14 00:00:00,270000
8002,M149OK797,2025-01-16 00:00:00,30000
8003,B733OO198,2024-07-29 00:00:00,733000
8004,T800OH77,2024-06-21 00:00:00,250000
8005,Y909OX177,2025-02-07 00:00:00,120000
8006,K638ET977,2024-12-13 00:00:00,60000
8007,E998XK77,2024-09-20 00:00:00,160000
8008,Y100PE99,2025-02-04 00:00:00,380000
8009,O011OA05,2024-01-21 00:00:00,250000
8010,A767YE22,2023-10-13 00:00:00,250000
8011,X001MM777,2023-03-31 00:00:00,1350000
8012,C700YC199,2023-10-01 16:39:30,250000
8013,C700YC199,2024-08-01 16:22:44,230000
8014,T123CH97,2024-07-17 00:00:00,195000
8015,A020YX790,2024-06-30 00:00:00,260000
8016,B097BA97,2023-02-05 02:47:02,430000
8017,B097BA97,2024-11-29 00:00:00,700000
8018,A222KO03,2024-07-20 00:00:00,250000
8019,H111XM37,2024-08-12 00:00:00,200000
8020,M673PC196,2022-12-18 00:00:00,30000
8021,C795KP77,2025-01-13 00:00:00,700000
8022,C795KP77,2025-02-11 00:00:00,800000
8023,P790CA790,2024-09-20 00:00:00,200000
8024,O707BM197,2024-03-07 00:00:00,250000
8025,A999KB30,2024-03-29 00:00:00,3000000
8026,C111CC97,2024-12-13 00:00:00,9000000
8027,A002HC98,2024-09-07 00:00:00,250000
8028,M353HM97,2024-12-23 00:00:00,95000
8029,K171TP790,2023-09-23 00:00:00,40000
8030,C779CT797,2025-02-12 00:00:00,99900
8031,P063AA777,2025-01-25 00:00:00,900000
8032,A498AA150,2023-04-27 17:46:52,280000
8033,A498AA150,2023-05-02 10:03:31,270000
8034,A498AA150,2023-05-02 12:50:49,260000
8035,A498AA150,2023-05-03 11:17:27,275000
8036,A498AA150,2023-05-03 11:17:38,270000
8037,A498AA150,2023-05-03 14:52:21,275000
8038,A498AA150,2023-05-05 13:17:07,280000
8039,A498AA150,2023-05-06 12:03:58,275000
8040,A498AA150,2023-05-11 10:02:26,280000
8041,A498AA150,2023-05-11 12:20:50,275000
8042,A498AA150,2023-05-11 16:59:35,280000
8043,A498AA150,2023-05-12 19:00:48,275000
8044,A498AA150,2023-05-13 17:19:43,280000
8045,A498AA150,2023-05-15 13:40:49,270000
8046,A400MA07,2024-03-26 00:00:00,120000
8047,T363PE797,2025-02-11 00:00:00,55000
8048,B999BM99,2025-01-07 00:00:00,6000000
8049,H404CX797,2025-01-30 00:00:00,50000
8050,X032XX32,2023-04-12 00:00:00,100000
8051,A666MX08,2024-12-08 20:00:08,200000
8052,B100AE750,2024-10-06 13:54:12,110000
8053,H222HH37,2024-02-21 00:00:00,450000
8054,C222CB77,2024-09-08 00:00:00,1499000
8055,O363TM197,2025-02-07 00:00:00,50000
8056,A777HY50,2023-12-11 17:59:17,525000
8057,C983AE550,2025-01-31 00:00:00,60000
8058,E580TO797,2024-11-29 00:00:00,60000
8059,X777BP777,2024-06-17 00:00:00,4800000
8060,X021PC797,2024-12-24 00:00:00,70000
8061,M258AX977,2025-01-26 00:00:00,30000
8062,E001YY77,2024-08-24 00:00:00,2700000
8063,K125MP82,2024-07-24 00:00:00,550000
8064,A808XK197,2024-01-25 23:38:03,70000
8065,A808XK197,2024-03-09 11:07:27,50000
8066,B748TP797,2024-11-29 00:00:00,60000
8067,B200PB799,2025-01-13 00:00:00,150000
8068,A084AA777,2024-06-08 00:00:00,2800000
8069,X001TA177,2022-03-30 11:04:34,440000
8070,X001TA177,2022-04-08 01:08:47,430000
8071,E878PK77,2023-04-30 00:00:00,50000
8072,E222CE198,2022-03-05 00:00:00,150000
8073,B414BK125,2024-09-21 00:00:00,50000
8074,Y005XX190,2024-01-07 00:00:00,250000
8075,H603TX797,2025-01-02 00:00:00,30000
8076,C300PK197,2022-05-30 00:00:00,150000
8077,B989PA89,2022-07-15 00:00:00,90000
8078,Y002YO777,2024-02-22 02:34:07,450000
8079,C023KA977,2025-01-22 00:00:00,340000
8080,A123YE125,2023-06-21 00:00:00,300000
8081,M091TA797,2025-01-12 00:00:00,60000
8082,E636HE77,2024-06-26 00:00:00,80000
8083,E010KY777,2023-10-15 00:00:00,140000
8084,P990ET190,2022-03-11 00:00:00,150000
8085,H999HH77,2025-02-03 00:00:00,12480000
8086,H999HH77,2025-02-06 00:00:00,12500000
8087,C880AA250,2025-02-05 00:00:00,140000
8088,P370OK174,2023-11-03 00:00:00,50000
8089,O570XA750,2023-05-09 00:00:00,70000
8090,B092OP177,2024-10-20 00:00:00,550000
8091,O090HY790,2023-02-04 00:00:00,50000
8092,K707OE797,2023-09-04 21:50:20,150000
8093,P969BA550,2025-02-08 00:00:00,70000
8094,M898CE21,2024-08-20 00:00:00,55000
8095,A700OB155,2023-09-12 00:00:00,150000
8096,Y009YY70,2023-07-25 00:00:00,700000
8097,X570XX93,2023-10-07 00:00:00,400000
8098,P888KB790,2021-05-22 10:24:26,185000
8099,P044CO797,2025-01-22 00:00:00,80000
8100,T711OA797,2025-02-08 00:00:00,70000
8101,H818HH197,2023-05-19 00:00:00,300000
8102,H282PO797,2025-01-22 00:00:00,30000
8103,Y005CM64,2024-01-20 00:00:00,300000
8104,Y005BX60,2023-06-29 00:00:00,55000
8105,A738MO77,2025-02-10 00:00:00,2150000
8106,Y555XB750,2024-08-02 00:00:00,300000
8107,B676OH797,2025-01-31 00:00:00,70000
8108,C004PC93,2022-04-05 00:00:00,150000
8109,M025EK977,2025-01-16 00:00:00,50000
8110,M882YY134,2023-12-01 00:00:00,240000
8111,E272OX190,2024-04-06 00:00:00,75000
8112,T777TA777,2025-02-10 00:00:00,7350000
8113,P525HK39,2024-09-13 00:00:00,150000
8114,K222XY777,2025-02-07 00:00:00,500000
8115,M500EX797,2023-05-23 14:35:35,135000
8116,C606CY777,2023-04-20 00:00:00,35000
8117,B981TE797,2025-02-10 00:00:00,30000
8118,B111YT750,2022-11-16 00:00:00,400000
8119,M598MM61,2023-01-16 00:00:00,280000
8120,C009CY199,2023-07-06 20:46:46,199000
8121,C009CY199,2023-08-27 14:25:31,180000
8122,C009CY199,2023-09-20 18:37:17,199000
8123,B146TK797,2024-12-12 00:00:00,25000
8124,K555OP790,2025-02-11 00:00:00,350000
8125,M626MM77,2024-01-24 00:00:00,3500000
8126,A137YE33,2024-09-17 00:00:00,25000
8127,K002KY702,2023-05-15 00:00:00,355000
8128,P878AY34,2022-11-03 00:00:00,20000
8129,E767EE99,2024-07-15 09:29:38,1500000
8130,E002AP790,2022-12-04 13:51:34,135000
8131,A971MO99,2024-07-21 00:00:00,1350000
8132,P624OY797,2024-11-27 00:00:00,70000
8133,P624OY797,2025-01-02 00:00:00,30000
8134,E545PY797,2024-12-12 00:00:00,80000
8135,M001CT63,2023-02-22 00:00:00,300000
8136,K001XE90,2024-09-18 00:00:00,450000
8137,A272PA777,2024-01-09 18:18:42,100000
8138,A272PA777,2024-04-09 20:53:39,70000
8139,A272PA777,2024-04-12 10:10:13,50000
8140,Y666HX750,2024-10-06 17:46:33,180000
8141,Y666HX750,2024-10-08 14:25:55,170000
8142,Y666HX750,2024-10-11 17:55:47,160000
8143,A003CY177,2025-02-09 00:00:00,240000
8144,M046MC797,2023-04-19 23:12:56,50000
8145,M046MC797,2024-11-04 16:06:09,100000
8146,X666AT04,2024-04-16 00:00:00,250000
8147,P006KH197,2023-02-02 00:00:00,50000
8148,Y585OH797,2025-02-11 00:00:00,50000
8149,P232OA797,2025-02-08 00:00:00,60000
8150,E935TE797,2025-01-13 00:00:00,50000
8151,H400OH797,2025-01-15 00:00:00,200000
8152,H076YY790,2025-02-03 00:00:00,40000
8153,O600BB39,2022-08-10 00:00:00,250000
8154,C331CX102,2022-02-10 00:00:00,80000
8155,B670BB99,2025-02-10 00:00:00,730000
8156,H007XY777,2024-09-08 00:00:00,1200000
8157,O643CK199,2022-12-07 00:00:00,100000
8158,O643CK199,2024-09-19 18:29:58,70000
8159,C080OO790,2024-05-09 07:19:33,300000
8160,C080OO790,2024-08-05 19:21:53,250000
8161,C080OO790,2024-08-11 17:30:36,225000
8162,P564PP77,2025-01-20 00:00:00,1000000
8163,O008PM124,2024-04-08 00:00:00,200000
8164,O525HB197,2024-05-20 00:00:00,55000
8165,T013XX199,2024-12-09 00:00:00,399000
8166,H033AK250,2025-02-09 00:00:00,50000
8167,H001YH750,2023-10-30 00:00:00,330000
8168,E020AO977,2022-11-27 00:00:00,60000
8169,Y323BB550,2024-12-17 00:00:00,70000
8170,M099YP199,2025-02-12 00:00:00,950000
8171,C730MP73,2024-06-04 00:00:00,50000
8172,O440KP797,2022-02-11 00:00:00,150000
8173,A131KK77,2024-06-11 17:47:44,150000
8174,E009KY62,2024-12-05 00:00:00,125000
8175,B006HX21,2024-04-04 00:00:00,150000
8176,X678XX90,2024-12-17 00:00:00,390000
8177,O333PE790,2024-02-09 00:00:00,155000
8178,P064OP797,2024-12-13 00:00:00,50000
8179,O222OO150,2024-10-21 00:00:00,10000000
8180,Y699PP790,2024-07-15 00:00:00,120000
8181,C444OB199,2023-01-06 00:00:00,250000
8182,C444OB199,2023-01-09 16:52:48,200000
8183,H013HM97,2024-02-28 11:08:57,200000
8184,Y043MA797,2024-12-03 00:00:00,70000
8185,A243MP95,2023-01-24 00:00:00,250000
8186,O200AE10,2024-03-27 00:00:00,60000
8187,A333XY93,2024-12-07 00:00:00,2000000
8188,C843AE550,2025-01-31 00:00:00,60000
8189,Y111TO178,2023-09-01 00:00:00,250000
8190,H222XT93,2024-11-02 00:00:00,400000
8191,H008KB82,2024-06-07 00:00:00,150000
8192,K500XH199,2023-05-13 23:01:10,170000
8193,K007CM190,2022-11-10 00:00:00,109000
8194,H777MM77,2023-09-20 00:00:00,6000000
8195,P721PX797,2024-07-08 00:00:00,100000
8196,T300TA97,2024-05-22 00:00:00,300000
8197,Y004XE777,2022-02-22 00:00:00,130000
8198,Y004XE777,2022-04-17 11:09:24,140000
8199,C222EP777,2023-06-02 00:00:00,2000000
8200,M006BK790,2024-09-12 00:00:00,100000
8201,E440CY797,2025-02-02 00:00:00,50000
8202,A501MM77,2025-02-11 00:00:00,1700000
8203,M017KA199,2024-07-17 00:00:00,300000
8204,C999TB197,2022-09-23 00:00:00,400000
8205,O077YM193,2024-12-21 00:00:00,59000
8206,C600KH774,2023-10-16 00:00:00,60000
8207,E004TB777,2024-08-26 00:00:00,345000
8208,M777AT197,2024-11-22 00:00:00,800000
8209,M777AT197,2025-02-08 00:00:00,900000
8210,C808AM68,2024-02-10 00:00:00,65000
8211,P171OM797,2023-12-23 19:50:31,111000
8212,P171OM797,2024-01-08 11:22:30,110000
8213,P171OM797,2025-02-12 00:00:00,125000
8214,M349OK797,2024-10-15 00:00:00,70000
8215,K222YE05,2024-01-07 00:00:00,650000
8216,H004MH790,2024-07-05 20:33:32,180000
8217,K003PB40,2024-08-22 00:00:00,170000
8218,P939OT797,2025-01-13 00:00:00,50000
8219,X110AM797,2023-08-31 00:00:00,300000
8220,K313PP797,2024-07-12 00:00:00,100000
8221,K505YK777,2023-10-03 00:00:00,180000
8222,K032PP790,2025-01-26 00:00:00,80000
8223,C578KP797,2022-06-20 00:00:00,95000
8224,Y121MC797,2023-02-16 00:00:00,55000
8225,M006BY790,2024-03-21 00:00:00,100000
8226,X061YK790,2025-01-15 00:00:00,45000
8227,T700KA90,2023-12-31 00:00:00,150000
8228,M490KC774,2024-06-02 00:00:00,100000
8229,M444AH163,2023-03-14 00:00:00,150000
8230,B700CP197,2022-02-10 00:13:10,120000
8231,T600PX26,2024-08-25 00:00:00,150000
8232,T717XH77,2022-07-26 22:03:31,100000
8233,T717XH77,2022-07-29 14:12:05,150000
8234,T717XH77,2022-07-30 20:04:04,100000
8235,K223TT57,2023-08-28 00:00:00,50000
8236,C969YT790,2025-01-20 00:00:00,39999
8237,K111ET193,2024-02-02 00:00:00,255000
8238,B228EO75,2024-09-28 00:00:00,50000
8239,A199CY199,2025-01-30 00:00:00,550000
8240,Y007KB96,2023-10-22 00:00:00,200000
8241,C555EX750,2022-06-08 00:00:00,250000
8242,T161YT123,2024-07-31 00:00:00,200000
8243,M965AX977,2024-11-13 00:00:00,100000
8244,E040MY797,2022-09-11 00:00:00,40000
8245,Y016CM797,2025-01-15 00:00:00,80000
8246,K353HB797,2022-11-21 00:00:00,115000
8247,K987OP797,2024-01-17 00:00:00,50000
8248,P061KA61,2025-01-03 00:00:00,320000
8249,O199PY199,2023-06-02 00:00:00,320000
8250,O199PY199,2023-10-09 19:21:48,415000
8251,E401OM62,2024-09-10 00:00:00,25000
8252,P012BY99,2024-02-02 15:54:59,150000
8253,O055KK977,2025-01-10 00:00:00,290000
8254,M245MM777,2022-06-22 00:00:00,650000
8255,Y191TM797,2025-01-14 00:00:00,70000
8256,E822AB99,2023-04-22 00:00:00,390000
8257,E822AB99,2023-08-31 11:24:38,400000
8258,T085PP790,2024-12-31 00:00:00,30000
8259,Y911BK977,2024-01-17 22:47:51,100000
8260,Y911BK977,2024-01-24 09:57:18,40000
8261,Y911BK977,2024-01-28 11:56:36,150000
8262,H101KC777,2024-12-22 16:30:13,180000
8263,M777AT55,2024-01-15 00:00:00,500000
8264,A997EA197,2024-05-30 00:00:00,200000
8265,X895KX774,2025-01-04 00:00:00,200000
8266,K777CP198,2023-03-07 00:00:00,180000
8267,X007OC90,2023-05-13 07:42:56,150000
8268,K653OT790,2024-12-13 00:00:00,140000
8269,A728AA98,2024-04-04 00:00:00,700000
8270,A400AT750,2022-04-22 00:00:00,100000
8271,A400AT750,2022-07-03 12:57:14,75000
8272,A555AA24,2025-01-16 00:00:00,50000000
8273,C257KP777,2024-02-27 00:00:00,390000
8274,K888PA50,2023-12-07 00:00:00,450000
8275,C006AK01,2024-03-04 00:00:00,100000
8276,C818EX977,2024-12-24 17:07:00,200000
8277,M304MM96,2024-06-20 00:00:00,550000
8278,O222TY777,2022-02-11 00:00:00,320000
8279,B005KP790,2024-07-30 00:00:00,450000
8280,A769PC797,2024-12-07 00:00:00,80000
8281,T900KK799,2024-10-19 00:00:00,130000
8282,T900KK799,2024-12-15 13:40:47,200000
8283,T900KK799,2024-12-22 16:30:13,220000
8284,T900KK799,2025-01-12 15:55:55,200000
8285,T900KK799,2025-02-04 11:23:28,220000
8286,T900KK799,2025-02-12 00:00:00,230000
8287,M500OT26,2024-11-26 00:00:00,300000
8288,Y007BC199,2023-08-05 18:59:26,370000
8289,Y007BC199,2023-10-09 15:36:07,400000
8290,P339YP77,2023-03-25 00:00:00,350000
8291,X008KC777,2025-01-25 00:00:00,450000
8292,B971OB95,2024-02-05 00:00:00,50000
8293,C007KP50,2025-01-28 00:00:00,2000000
8294,Y071EX977,2024-12-16 00:00:00,30000
8295,Y717CC05,2024-05-20 00:00:00,85000
8296,A050TM69,2023-02-01 00:00:00,30000
8297,B096TX797,2024-11-13 00:00:00,75000
8298,H555BC77,2024-07-13 00:00:00,1000000
8299,Y005XK190,2024-02-27 17:52:27,180000
8300,A666ET777,2022-12-14 16:04:35,250000
8301,A666ET777,2023-01-07 13:17:16,666000
8302,A666ET777,2023-02-05 02:47:02,250000
8303,Y959OA797,2025-01-02 00:00:00,50000
8304,A221XH95,2024-09-17 00:00:00,111000
8305,B395CB790,2024-05-26 00:00:00,49000
8306,C765CP777,2025-02-11 00:00:00,100000
8307,P360AK550,2024-12-16 00:00:00,30000
8308,A002KB177,2023-03-23 00:00:00,250000
8309,O500HH790,2024-11-20 00:00:00,300000
8310,X024KK977,2024-12-15 00:00:00,240000
8311,O010TA777,2023-11-25 00:00:00,100000
8312,O010TA777,2025-02-01 00:00:00,495000
8313,M123PK190,2025-01-28 00:00:00,150000
8314,B060BX977,2024-01-26 00:00:00,35000
8315,A056HT797,2025-02-08 00:00:00,140000
